state,year,commodity,var,value
Kentucky,2012,"335 Electrical Equipment, Appliances & Components",exports,839226422
Kentucky,2012,"335 Electrical Equipment, Appliances & Components",imports,1985030526
Kentucky,2013,"335 Electrical Equipment, Appliances & Components",exports,709962172
Kentucky,2013,"335 Electrical Equipment, Appliances & Components",imports,1846375376
Kentucky,2014,"335 Electrical Equipment, Appliances & Components",exports,695847827
Kentucky,2014,"335 Electrical Equipment, Appliances & Components",imports,1988653565
Kentucky,2015,"335 Electrical Equipment, Appliances & Components",exports,673136704
Kentucky,2015,"335 Electrical Equipment, Appliances & Components",imports,1964046676
Kentucky,2016,"335 Electrical Equipment, Appliances & Components",exports,658196167
Kentucky,2016,"335 Electrical Equipment, Appliances & Components",imports,1809704372
Kentucky,2017,"335 Electrical Equipment, Appliances & Components",exports,643637868
Kentucky,2017,"335 Electrical Equipment, Appliances & Components",imports,1850525773
Kentucky,2008,336 Transportation Equipment,exports,6821421702
Kentucky,2008,336 Transportation Equipment,imports,5669966769
Kentucky,2009,336 Transportation Equipment,exports,6994019400
Kentucky,2009,336 Transportation Equipment,imports,4554705897
Kentucky,2010,336 Transportation Equipment,exports,6642624556
Kentucky,2010,336 Transportation Equipment,imports,5193898133
Kentucky,2011,336 Transportation Equipment,exports,7006468470
Kentucky,2011,336 Transportation Equipment,imports,5210355226
Kentucky,2012,336 Transportation Equipment,exports,8301619236
Kentucky,2012,336 Transportation Equipment,imports,6981564914
Kentucky,2013,336 Transportation Equipment,exports,11339963553
Kentucky,2013,336 Transportation Equipment,imports,8078086771
Kentucky,2014,336 Transportation Equipment,exports,13886056528
Kentucky,2014,336 Transportation Equipment,imports,8620327730
Kentucky,2015,336 Transportation Equipment,exports,14174467082
Kentucky,2015,336 Transportation Equipment,imports,9273659367
Kentucky,2016,336 Transportation Equipment,exports,16307098413
Kentucky,2016,336 Transportation Equipment,imports,9100283417
Kentucky,2017,336 Transportation Equipment,exports,17604758848
Kentucky,2017,336 Transportation Equipment,imports,9070103759
Kentucky,2008,337 Furniture & Fixtures,exports,48288024
Kentucky,2008,337 Furniture & Fixtures,imports,159269541
Kentucky,2009,337 Furniture & Fixtures,exports,44851916
Kentucky,2009,337 Furniture & Fixtures,imports,150023559
Kentucky,2010,337 Furniture & Fixtures,exports,42830527
Kentucky,2010,337 Furniture & Fixtures,imports,163962734
Kentucky,2011,337 Furniture & Fixtures,exports,30225975
Kentucky,2011,337 Furniture & Fixtures,imports,168534013
Kentucky,2012,337 Furniture & Fixtures,exports,76844983
Kentucky,2012,337 Furniture & Fixtures,imports,248065232
Kentucky,2013,337 Furniture & Fixtures,exports,79936859
Kentucky,2013,337 Furniture & Fixtures,imports,223935460
Kentucky,2014,337 Furniture & Fixtures,exports,79689942
Kentucky,2014,337 Furniture & Fixtures,imports,238494032
Kentucky,2015,337 Furniture & Fixtures,exports,32411636
Kentucky,2015,337 Furniture & Fixtures,imports,333160945
Kentucky,2016,337 Furniture & Fixtures,exports,34792346
Kentucky,2016,337 Furniture & Fixtures,imports,346867613
Kentucky,2017,337 Furniture & Fixtures,exports,40806284
Kentucky,2017,337 Furniture & Fixtures,imports,349624046
Kentucky,2008,339 Miscellaneous Manufactured Commodities,exports,279976336
Kentucky,2008,339 Miscellaneous Manufactured Commodities,imports,523932105
Kentucky,2009,339 Miscellaneous Manufactured Commodities,exports,340899886
Kentucky,2009,339 Miscellaneous Manufactured Commodities,imports,505069330
Kentucky,2010,339 Miscellaneous Manufactured Commodities,exports,384747452
Kentucky,2010,339 Miscellaneous Manufactured Commodities,imports,593402462
Kentucky,2011,339 Miscellaneous Manufactured Commodities,exports,512764140
Kentucky,2011,339 Miscellaneous Manufactured Commodities,imports,605648678
Kentucky,2012,339 Miscellaneous Manufactured Commodities,exports,495820739
Kentucky,2012,339 Miscellaneous Manufactured Commodities,imports,593090543
Kentucky,2013,339 Miscellaneous Manufactured Commodities,exports,459288563
Kentucky,2013,339 Miscellaneous Manufactured Commodities,imports,607992698
Kentucky,2014,339 Miscellaneous Manufactured Commodities,exports,487707368
Kentucky,2014,339 Miscellaneous Manufactured Commodities,imports,736582237
Kentucky,2015,339 Miscellaneous Manufactured Commodities,exports,520313940
Kentucky,2015,339 Miscellaneous Manufactured Commodities,imports,826852451
Kentucky,2016,339 Miscellaneous Manufactured Commodities,exports,517915662
Kentucky,2016,339 Miscellaneous Manufactured Commodities,imports,974228305
Kentucky,2017,339 Miscellaneous Manufactured Commodities,exports,734664217
Kentucky,2017,339 Miscellaneous Manufactured Commodities,imports,1237267827
Kentucky,2008,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,32573364
Kentucky,2008,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,240752
Kentucky,2009,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,45246972
Kentucky,2009,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,56846
Kentucky,2010,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,132462087
Kentucky,2010,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,202328
Kentucky,2011,"511 Newspapers, Books & Other Published Matter, Nesoi",exports,138542352
Kentucky,2011,"511 Newspapers, Books & Other Published Matter, Nesoi",imports,374102
Kentucky,2008,910 Waste And Scrap,exports,49351071
Kentucky,2008,910 Waste And Scrap,imports,64194597
Kentucky,2009,910 Waste And Scrap,exports,64249015
Kentucky,2009,910 Waste And Scrap,imports,46821367
Kentucky,2010,910 Waste And Scrap,exports,70224496
Kentucky,2010,910 Waste And Scrap,imports,104811734
Kentucky,2011,910 Waste And Scrap,exports,118739750
Kentucky,2011,910 Waste And Scrap,imports,142258401
Kentucky,2012,910 Waste And Scrap,exports,112886278
Kentucky,2012,910 Waste And Scrap,imports,139613013
Kentucky,2013,910 Waste And Scrap,exports,115760088
Kentucky,2013,910 Waste And Scrap,imports,105551113
Kentucky,2014,910 Waste And Scrap,exports,90319188
Kentucky,2014,910 Waste And Scrap,imports,129250985
Kentucky,2015,910 Waste And Scrap,exports,71175617
Kentucky,2015,910 Waste And Scrap,imports,133596259
Kentucky,2016,910 Waste And Scrap,exports,53834769
Kentucky,2016,910 Waste And Scrap,imports,135954503
Kentucky,2017,910 Waste And Scrap,exports,72162417
Kentucky,2017,910 Waste And Scrap,imports,169605113
Kentucky,2008,920 Used Or Second-hand Merchandise,exports,23126486
Kentucky,2008,920 Used Or Second-hand Merchandise,imports,12454041
Kentucky,2009,920 Used Or Second-hand Merchandise,exports,10139562
Kentucky,2009,920 Used Or Second-hand Merchandise,imports,7860648
Kentucky,2010,920 Used Or Second-hand Merchandise,exports,19396095
Kentucky,2010,920 Used Or Second-hand Merchandise,imports,3193575
Kentucky,2011,920 Used Or Second-hand Merchandise,exports,14277088
Kentucky,2011,920 Used Or Second-hand Merchandise,imports,3767719
Kentucky,2012,930 Used Or Second-hand Merchandise,exports,20070411
Kentucky,2012,930 Used Or Second-hand Merchandise,imports,5154503
Kentucky,2013,930 Used Or Second-hand Merchandise,exports,15243594
Kentucky,2013,930 Used Or Second-hand Merchandise,imports,4475660
Kentucky,2014,930 Used Or Second-hand Merchandise,exports,19678676
Kentucky,2014,930 Used Or Second-hand Merchandise,imports,9419298
Kentucky,2015,930 Used Or Second-hand Merchandise,exports,14696719
Kentucky,2015,930 Used Or Second-hand Merchandise,imports,8220694
Kentucky,2016,930 Used Or Second-hand Merchandise,exports,17139177
Kentucky,2016,930 Used Or Second-hand Merchandise,imports,17146819
Kentucky,2017,930 Used Or Second-hand Merchandise,exports,15722776
Kentucky,2017,930 Used Or Second-hand Merchandise,imports,34429692
Kentucky,2008,980 Goods Returned (exports For Canada Only),exports,9419145
Kentucky,2008,980 Goods Returned (exports For Canada Only),imports,1372126510
Kentucky,2009,980 Goods Returned (exports For Canada Only),exports,3851178
Kentucky,2009,980 Goods Returned (exports For Canada Only),imports,1449287086
Kentucky,2010,980 Goods Returned (exports For Canada Only),exports,5297795
Kentucky,2010,980 Goods Returned (exports For Canada Only),imports,1231710440
Kentucky,2011,980 Goods Returned (exports For Canada Only),exports,7913474
Kentucky,2011,980 Goods Returned (exports For Canada Only),imports,1121614356
Kentucky,2012,980 Goods Returned (exports For Canada Only),exports,5006587
Kentucky,2012,980 Goods Returned (exports For Canada Only),imports,1238450485
Kentucky,2013,980 Goods Returned (exports For Canada Only),exports,1013911
Kentucky,2013,980 Goods Returned (exports For Canada Only),imports,1679398488
Kentucky,2014,980 Goods Returned (exports For Canada Only),exports,1643033
Kentucky,2014,980 Goods Returned (exports For Canada Only),imports,2209510139
Kentucky,2015,980 Goods Returned (exports For Canada Only),exports,1150365
Kentucky,2015,980 Goods Returned (exports For Canada Only),imports,2547378464
Kentucky,2016,980 Goods Returned (exports For Canada Only),exports,2234913
Kentucky,2016,980 Goods Returned (exports For Canada Only),imports,2409467133
Kentucky,2017,980 Goods Returned (exports For Canada Only),exports,945600
Kentucky,2017,980 Goods Returned (exports For Canada Only),imports,2674921740
Kentucky,2008,990 Other Special Classification Provisions,exports,191536796
Kentucky,2008,990 Other Special Classification Provisions,imports,17291770
Kentucky,2009,990 Other Special Classification Provisions,exports,214675076
Kentucky,2009,990 Other Special Classification Provisions,imports,16125404
Kentucky,2010,990 Other Special Classification Provisions,exports,117596674
Kentucky,2010,990 Other Special Classification Provisions,imports,64135655
Kentucky,2011,990 Other Special Classification Provisions,exports,105046571
Kentucky,2011,990 Other Special Classification Provisions,imports,116258573
Kentucky,2012,990 Other Special Classification Provisions,exports,15416408
Kentucky,2012,990 Other Special Classification Provisions,imports,6046809
Kentucky,2013,990 Other Special Classification Provisions,exports,36551010
Kentucky,2013,990 Other Special Classification Provisions,imports,7145137
Kentucky,2014,990 Other Special Classification Provisions,exports,41281561
Kentucky,2014,990 Other Special Classification Provisions,imports,7538559
Kentucky,2015,990 Other Special Classification Provisions,exports,47140710
Kentucky,2015,990 Other Special Classification Provisions,imports,6774894
Kentucky,2016,990 Other Special Classification Provisions,exports,64367431
Kentucky,2016,990 Other Special Classification Provisions,imports,2267349
Kentucky,2017,990 Other Special Classification Provisions,exports,55518217
Kentucky,2017,990 Other Special Classification Provisions,imports,3795681
Louisiana,2008,111 Agricultural Products,exports,15806796048
Louisiana,2008,111 Agricultural Products,imports,674397098
Louisiana,2009,111 Agricultural Products,exports,13331621909
Louisiana,2009,111 Agricultural Products,imports,599364760
Louisiana,2010,111 Agricultural Products,exports,15147514050
Louisiana,2010,111 Agricultural Products,imports,694584036
Louisiana,2011,111 Agricultural Products,exports,17255810022
Louisiana,2011,111 Agricultural Products,imports,1090821246
Louisiana,2012,111 Agricultural Products,exports,19497517429
Louisiana,2012,111 Agricultural Products,imports,728181447
Louisiana,2013,111 Agricultural Products,exports,15545196355
Louisiana,2013,111 Agricultural Products,imports,651035984
Louisiana,2014,111 Agricultural Products,exports,17551420740
Louisiana,2014,111 Agricultural Products,imports,840911109
Louisiana,2015,111 Agricultural Products,exports,14573237956
Louisiana,2015,111 Agricultural Products,imports,700349091
Louisiana,2016,111 Agricultural Products,exports,16354351969
Louisiana,2016,111 Agricultural Products,imports,762996514
Louisiana,2017,111 Agricultural Products,exports,15720605894
Louisiana,2017,111 Agricultural Products,imports,803330625
Louisiana,2008,112 Livestock & Livestock Products,exports,13170666
Louisiana,2008,112 Livestock & Livestock Products,imports,3197483
Louisiana,2009,112 Livestock & Livestock Products,exports,7725131
Louisiana,2009,112 Livestock & Livestock Products,imports,2626805
Louisiana,2010,112 Livestock & Livestock Products,exports,7205237
Louisiana,2010,112 Livestock & Livestock Products,imports,4033444
Louisiana,2011,112 Livestock & Livestock Products,exports,8086000
Louisiana,2011,112 Livestock & Livestock Products,imports,3585743
Louisiana,2012,112 Livestock & Livestock Products,exports,6606722
Louisiana,2012,112 Livestock & Livestock Products,imports,2344855
Louisiana,2013,112 Livestock & Livestock Products,exports,4803681
Louisiana,2013,112 Livestock & Livestock Products,imports,2324880
Louisiana,2014,112 Livestock & Livestock Products,exports,5566714
Louisiana,2014,112 Livestock & Livestock Products,imports,1955708
Louisiana,2015,112 Livestock & Livestock Products,exports,4138739
Louisiana,2015,112 Livestock & Livestock Products,imports,3157020
Louisiana,2016,112 Livestock & Livestock Products,exports,2643798
Louisiana,2016,112 Livestock & Livestock Products,imports,2736842
Louisiana,2017,112 Livestock & Livestock Products,exports,1943447
Louisiana,2017,112 Livestock & Livestock Products,imports,1455082
Louisiana,2008,"113 Forestry Products, Nesoi",exports,10074405
Louisiana,2008,"113 Forestry Products, Nesoi",imports,345515241
Louisiana,2009,"113 Forestry Products, Nesoi",exports,7627403
Louisiana,2009,"113 Forestry Products, Nesoi",imports,200741507
Louisiana,2010,"113 Forestry Products, Nesoi",exports,8086894
Louisiana,2010,"113 Forestry Products, Nesoi",imports,396096623
Louisiana,2011,"113 Forestry Products, Nesoi",exports,5483203
Louisiana,2011,"113 Forestry Products, Nesoi",imports,651121447
Louisiana,2012,"113 Forestry Products, Nesoi",exports,14244463
Louisiana,2012,"113 Forestry Products, Nesoi",imports,485683814
Louisiana,2013,"113 Forestry Products, Nesoi",exports,16825559
Louisiana,2013,"113 Forestry Products, Nesoi",imports,387377375
Louisiana,2014,"113 Forestry Products, Nesoi",exports,19044821
Louisiana,2014,"113 Forestry Products, Nesoi",imports,295440210
Louisiana,2015,"113 Forestry Products, Nesoi",exports,7377358
Louisiana,2015,"113 Forestry Products, Nesoi",imports,206080918
Louisiana,2016,"113 Forestry Products, Nesoi",exports,6715857
Louisiana,2016,"113 Forestry Products, Nesoi",imports,183962691
Louisiana,2017,"113 Forestry Products, Nesoi",exports,10260117
Louisiana,2017,"113 Forestry Products, Nesoi",imports,193476363
Louisiana,2008,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,75092957
Louisiana,2008,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,20315393
Louisiana,2009,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,45961491
Louisiana,2009,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,24644735
Louisiana,2010,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,73138521
Louisiana,2010,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,32523562
Louisiana,2011,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,64989414
Louisiana,2011,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,30688157
Louisiana,2012,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,57956268
Louisiana,2012,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,23791312
Louisiana,2013,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,83813006
Louisiana,2013,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,24809803
Louisiana,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,99616505
Louisiana,2014,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,30024266
Louisiana,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,82616832
Louisiana,2015,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,27312387
Louisiana,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,114481941
Louisiana,2016,"114 Fish, Fresh/chilled/frozen & Other Marine Products",imports,27166920
Louisiana,2017,"114 Fish, Fresh/chilled/frozen & Other Marine Products",exports,77460591
